,Period,Loan 1 Balance,Loan 1 Interest Accrued,Loan 1 Interest Paid,Loan 1 Principal Paid,Loan 1 Cumulative Interest Accrued,Loan 1 Cumulative Interest Paid,Loan 1 Cumulative Principal Paid,Loan 2 Balance,Loan 2 Interest Accrued,Loan 2 Interest Paid,Loan 2 Principal Paid,Loan 2 Cumulative Interest Accrued,Loan 2 Cumulative Interest Paid,Loan 2 Cumulative Principal Paid,Loan 3 Balance,Loan 3 Interest Accrued,Loan 3 Interest Paid,Loan 3 Principal Paid,Loan 3 Cumulative Interest Accrued,Loan 3 Cumulative Interest Paid,Loan 3 Cumulative Principal Paid,Loan 4 Balance,Loan 4 Interest Accrued,Loan 4 Interest Paid,Loan 4 Principal Paid,Loan 4 Cumulative Interest Accrued,Loan 4 Cumulative Interest Paid,Loan 4 Cumulative Principal Paid,Loan 5 Balance,Loan 5 Interest Accrued,Loan 5 Interest Paid,Loan 5 Principal Paid,Loan 5 Cumulative Interest Accrued,Loan 5 Cumulative Interest Paid,Loan 5 Cumulative Principal Paid,Loan 6 Balance,Loan 6 Interest Accrued,Loan 6 Interest Paid,Loan 6 Principal Paid,Loan 6 Cumulative Interest Accrued,Loan 6 Cumulative Interest Paid,Loan 6 Cumulative Principal Paid,Loan 7 Balance,Loan 7 Interest Accrued,Loan 7 Interest Paid,Loan 7 Principal Paid,Loan 7 Cumulative Interest Accrued,Loan 7 Cumulative Interest Paid,Loan 7 Cumulative Principal Paid,Loan 8 Balance,Loan 8 Interest Accrued,Loan 8 Interest Paid,Loan 8 Principal Paid,Loan 8 Cumulative Interest Accrued,Loan 8 Cumulative Interest Paid,Loan 8 Cumulative Principal Paid,Loan 9 Balance,Loan 9 Interest Accrued,Loan 9 Interest Paid,Loan 9 Principal Paid,Loan 9 Cumulative Interest Accrued,Loan 9 Cumulative Interest Paid,Loan 9 Cumulative Principal Paid,Loan 10 Balance,Loan 10 Interest Accrued,Loan 10 Interest Paid,Loan 10 Principal Paid,Loan 10 Cumulative Interest Accrued,Loan 10 Cumulative Interest Paid,Loan 10 Cumulative Principal Paid
43,44,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1439.8917893741245,5.0297589902794755,5.0297589902794755,4.715308261667207,227.71606957932127,227.71606957932127,123.10821062587584,3967.600116402695,10.272279753426156,10.272279753426156,16.581647471872266,474.58695603668633,474.58695603668633,510.39988359730154,4933.216020587619,12.7722990122063,12.7722990122063,20.62395214460552,590.1012214289036,590.1012214289036,634.7839794123807,5038.416637064579,14.949603336824492,14.949603336824492,19.16738855053656,684.8727463484018,684.8727463484018,556.5833629354222,2071.1311131403245,6.1453013576191005,6.1453013576191005,7.882371813989968,281.5353299345139,281.5353299345139,228.868886859675,22658.119316657638,104.1031947781777,104.1031947781777,1049.3739136130293,4599.483924402074,4599.483924402074,800.8806833423664,21461.6019997499,89.25674475512423,89.25674475512423,57.99817371356005,3981.995831002261,3981.995831002261,1180.398000250106,20582.33803923481,85.5999702563245,85.5999702563245,55.72318558944389,3819.067270398962,3819.067270398962,1133.6619607651946
44,45,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1435.1764811124574,5.01328770799557,5.01328770799557,4.847756127900793,232.74582856960075,232.74582856960075,127.82351888754305,3951.018468930823,10.229349186683912,10.229349186683912,16.919577129984546,484.8592357901125,484.8592357901125,526.9815310691738,4912.592068443013,12.718902752544238,12.718902752544238,21.044415553378435,602.8735204411099,602.8735204411099,655.4079315569862,5019.249248514042,14.89273133189235,14.89273133189235,19.612597643414375,699.8223496852263,699.8223496852263,575.7507514859587,2063.2487413263343,6.121913388647727,6.121913388647727,8.065536048694181,287.680631292133,287.680631292133,236.75125867366498,21608.74540304461,99.28182476960495,99.28182476960495,1049.3205033227007,4703.587119180252,4703.587119180252,1850.2545969553958,21403.60382603634,89.01553591211825,89.01553591211825,60.1115105097046,4071.2525757573853,4071.2525757573853,1238.3961739636661,20526.61485364537,85.36822287077717,85.36822287077717,57.75631975566597,3904.6672406552866,3904.6672406552866,1189.3851463546384
45,46,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1430.3287249845566,4.996353765357012,4.996353765357012,4.984031686053004,237.75911627759632,237.75911627759632,132.67127501544383,3934.0988918008384,10.185543706169295,10.185543706169295,17.26708218903716,495.0885849767964,495.0885849767964,543.9011081991583,4891.547652889634,12.664417895837545,12.664417895837545,21.476802013440206,615.5924231936542,615.5924231936542,676.4523471103647,4999.636650870628,14.83453833669285,14.83453833669285,20.07051395434341,714.7150810171187,714.7150810171187,595.3633491293731,2055.1832052776404,6.097981948810095,6.097981948810095,8.253933146615676,293.8025446807807,293.8025446807807,244.81679472235916,20559.424899721907,94.4607001557086,94.4607001557086,1049.126359166438,4802.868943949857,4802.868943949857,2899.575100278096,21343.492315526633,88.76553790402582,88.76553790402582,62.288070010036705,4160.268111669504,4160.268111669504,1298.5076844733708,20468.858533889703,85.12801987519059,85.12801987519059,59.850518132569235,3990.0354635260637,3990.0354635260637,1247.1414661103045
46,47,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1425.3446932985037,4.978943791659156,4.978943791659156,5.124309534440655,242.75547004295333,242.75547004295333,137.65530670149684,3916.8318096118014,10.14083852077576,10.14083852077576,17.62460627762831,505.27412868296574,505.27412868296574,561.1681903881955,4870.070850876194,12.608813572816446,12.608813572816446,21.921664484226632,628.2568410894918,628.2568410894918,697.9291491238049,4979.566136916284,14.774986647343388,14.774986647343388,20.541723598791478,729.5496193538115,729.5496193538115,615.4338630837165,2046.9292721310246,6.07349151155589,6.07349151155589,8.447804787535814,299.90052662959084,299.90052662959084,253.07072786897484,19510.29854055547,89.64046754112744,89.64046754112744,1048.7841332327089,4897.329644105565,4897.329644105565,3948.7014594445345,21281.204245516597,88.50648779368272,88.50648779368272,64.53073223844278,4249.03364957353,4249.03364957353,1360.7957544834076,20409.008015757132,84.87910730936801,84.87910730936801,62.00857890258331,4075.1634834012543,4075.1634834012543,1306.9919842428737
47,48,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1420.220383764063,4.961043806299123,4.961043806299123,5.820744426344713,247.7344138346125,247.7344138346125,142.77961623593748,3899.2072033341733,10.095207690824093,10.095207690824093,19.508364568198374,515.4149672037415,515.4149672037415,578.7927966658239,4848.149186391967,12.552057482576464,12.552057482576464,24.265380462607283,640.8656546623082,640.8656546623082,719.8508136080316,4959.024413317493,14.714036820884507,14.714036820884507,22.957247317269697,744.324606001155,744.324606001155,635.9755866825079,2038.4814673434887,6.048425833241091,6.048425833241091,9.441531164788142,305.97401814114676,305.97401814114676,261.5185326565107,18461.51440732276,84.82180729063087,84.82180729063087,1055.4802186339675,4986.970111646693,4986.970111646693,4997.485592677243,21216.673513278154,88.23811066618147,88.23811066618147,75.24004197069856,4337.540137367213,4337.540137367213,1425.3264867218504,20346.99943685455,84.62121957574028,84.62121957574028,72.31119865298713,4160.042590710622,4160.042590710622,1369.0005631454571
48,49,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1414.3996393377183,4.940711068919426,4.940711068919426,5.978668554271626,252.69545764091163,252.69545764091163,148.60036066228218,3879.698838765975,10.044699733243414,10.044699733243414,19.909522763050397,525.5101748945656,525.5101748945656,598.3011612340222,4823.88380592936,12.489233415351357,12.489233415351357,24.764586576910247,653.4177121448847,653.4177121448847,744.1161940706388,4936.067166000224,14.64591983774861,14.64591983774861,23.48671345044255,759.0386428220395,759.0386428220395,658.9328339997776,2029.0399361787006,6.020411646250776,6.020411646250776,9.65939929894919,312.02244397438784,312.02244397438784,270.96006382129883,17406.03418868879,79.9723817381674,79.9723817381674,1054.553356291149,5071.791918937324,5071.791918937324,6052.965811311211,21141.433471307457,87.92519454642388,87.92519454642388,77.7748835346134,4425.778248033394,4425.778248033394,1500.566528692549,20274.68823820156,84.32048423449307,84.32048423449307,74.75178226487124,4244.663810286363,4244.663810286363,1441.3117617984442
49,50,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1408.4209707834466,4.919826678764093,4.919826678764093,6.141510822486956,257.63616870983105,257.63616870983105,154.5790292165538,3859.7893160029244,9.993153160610312,9.993153160610312,20.323029048470765,535.554874627809,535.554874627809,618.2106839970726,4799.11921935245,12.425116882981001,12.425116882981001,25.279172867416115,665.9069455602361,665.9069455602361,768.880780647549,4912.580452549781,14.57623186331894,14.57623186331894,24.03255149938805,773.6845626597881,773.6845626597881,682.4195474502201,2019.3805368797514,5.991751017645948,5.991751017645948,9.88401203214984,318.0428556206386,318.0428556206386,280.61946312024804,16351.480832397641,75.12721467378313,75.12721467378313,1053.440263145018,5151.7643006754915,5151.7643006754915,7107.51916760236,21063.658587772843,87.60173626366897,87.60173626366897,80.39090442461206,4513.703442579818,4513.703442579818,1578.3414122271622,20199.93645593669,84.0095987400326,84.0095987400326,77.27090994422568,4328.984294520856,4328.984294520856,1516.0635440633155
50,51,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1402.2794599609597,4.898373456028009,4.898373456028009,6.309518216708506,262.55599538859514,262.55599538859514,160.72054003904077,3839.4662869544536,9.940536003210845,9.940536003210845,20.749513320161594,545.5480277884193,545.5480277884193,638.5337130455433,4773.840046485034,12.359668065557143,12.359668065557143,25.809924857528067,678.3320624432171,678.3320624432171,794.1599535149652,4888.547901050392,14.504924320102946,14.504924320102946,24.595593379318906,788.260794523107,788.260794523107,706.4520989496082,2009.4965248476014,5.962423935369732,5.962423935369732,10.11571261806074,324.0346066382845,324.0346066382845,290.50347515239787,15298.040569252624,70.28716173873055,70.28716173873055,1052.1305477449257,5226.891515349274,5226.891515349274,8160.959430747378,20983.26768334823,87.26739820088386,87.26739820088386,83.09217196624476,4601.305178843488,4601.305178843488,1658.7323166517742,20122.665545992466,83.68823643511386,83.68823643511386,79.87254520984747,4412.993893260888,4412.993893260888,1593.3344540075411
51,52,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1395.9699417442512,4.876333358147726,4.876333358147726,6.482955653284777,267.45436884462316,267.45436884462316,167.03005825574928,3818.716773634292,9.886814660505221,9.886814660505221,21.189651616833437,555.4885637916301,555.4885637916301,659.2832263657049,4748.030121627506,12.292845109419158,12.292845109419158,26.357685698198974,690.6917305087742,690.6917305087742,819.9698783724932,4863.952307671073,14.431946162213075,14.431946162213075,25.17673193499678,802.76571884321,802.76571884321,731.047692328927,1999.3808122295407,5.932409368889295,5.932409368889295,10.354869497502012,329.99703057365423,329.99703057365423,300.6191877704586,14245.910021507698,65.45312631799564,65.45312631799564,1050.6130637853316,5297.178677088005,5297.178677088005,9213.089978492304,20900.175511381985,86.92182582541876,86.92182582541876,85.88304811424449,4688.572577044371,4688.572577044371,1741.824488618019,20042.793000782618,83.3560541785973,83.3560541785973,82.5609412206592,4496.682129696002,4496.682129696002,1673.2069992173886
52,53,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1389.4869860909664,4.853687417167074,4.853687417167074,6.66210769519783,272.3307022027709,272.3307022027709,173.51301390903407,3797.5271220174586,9.831953781661639,9.831953781661639,21.644170558799352,565.3753784521354,565.3753784521354,680.4728779825383,4721.672435929307,12.224603977953958,12.224603977953958,26.9233617206247,702.9845756181934,702.9845756181934,846.3275640706922,4838.7755757360765,14.35724369458129,14.35724369458129,25.7769268130884,817.1976650054231,817.1976650054231,756.2244242639238,1989.0259427320386,5.90168519446246,5.90168519446246,10.601878731239928,335.9294399425435,335.9294399425435,310.97405726796063,13195.296957722367,60.62606300849427,60.62606300849427,1048.875838111849,5362.631803406001,5362.631803406001,10263.703042277635,20814.292463267742,86.56464646367242,86.56464646367242,88.76821759693202,4775.49440286979,4775.49440286979,1827.7075367322634,19960.23205956196,83.01269114086317,83.01269114086317,85.340668729591,4580.0381838746,4580.0381838746,1755.7679404380478
53,54,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1382.8248783957686,4.830415671108506,4.830415671108506,6.847280473240552,277.184389619938,277.184389619938,180.1751216042319,3775.882951458659,9.775916134598447,9.775916134598447,22.113852319110237,575.2073322337969,575.2073322337969,702.1170485413377,4694.749074208682,12.154898288019739,12.154898288019739,27.507928656425925,715.2091795961474,715.2091795961474,873.250925791317,4812.998648922988,14.280760374749578,14.280760374749578,26.397211041311095,831.5549087000044,831.5549087000044,782.0013510770121,1978.4240640007988,5.870228113185932,5.870228113185932,10.857166726311714,341.831125137006,341.831125137006,321.57593599920057,12146.421119610517,55.80698141804613,55.80698141804613,1046.9059901233188,5423.257866414496,5423.257866414496,11312.578880389485,20725.52424567081,86.19546795870764,86.19546795870764,91.75271941552049,4862.059049333462,4862.059049333462,1916.4757543291955,19874.89139083237,82.6577674829686,82.6577674829686,88.21664740924395,4663.050875015463,4663.050875015463,1841.1086091676389
54,55,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1375.977597922528,4.806497088633488,4.806497088633488,7.0388038419891075,282.01480529104646,282.01480529104646,187.02240207747244,3753.769099139549,9.71866246215582,9.71866246215582,22.59954020431919,584.9832483683954,584.9832483683954,724.230900860448,4667.241145552256,12.083679130265429,12.083679130265429,28.112438622147856,727.364077884167,727.364077884167,900.7588544477429,4786.601437881676,14.20243659513933,14.20243659513933,27.038698417089925,845.8356690747539,845.8356690747539,808.3985621183233,1967.566897274487,5.838013560954163,5.838013560954163,11.1211932986559,347.7013532501919,347.7013532501919,332.4331027255123,11099.515129487198,50.99695033465761,50.99695033465761,1044.68964132521,5479.064847832542,5479.064847832542,12359.484870512804,20633.771526255292,85.81387719686447,85.81387719686447,94.84198218030826,4948.25451729217,4948.25451729217,2008.228473744716,19786.674743423126,82.29088290552411,82.29088290552411,91.19418104027386,4745.708642498432,4745.708642498432,1929.3252565768828
55,56,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1368.9387940805389,4.781909486171744,4.781909486171744,7.237033805233366,286.82130237967993,286.82130237967993,194.06120591946154,3731.16955893523,9.660151323818608,9.660151323818608,23.102144935114055,594.7019108305512,594.7019108305512,746.8304410647671,4639.128706930108,12.010894871366991,12.010894871366991,28.738027981464967,739.4477570144325,739.4477570144325,928.8712930698907,4759.562739464586,14.122209443397663,14.122209443397663,27.70259182605644,860.0381056698933,860.0381056698933,835.4372605354132,1956.445703975831,5.8050156093310274,5.8050156093310274,11.394455122180004,353.53936681114607,353.53936681114607,343.5542960241682,10054.825488161987,46.19710231136343,46.19710231136343,1042.2118135768794,5530.061798167199,5530.061798167199,13404.174511838015,20538.929544074985,85.41943848741323,85.41943848741323,98.04186384721723,5034.068394489034,5034.068394489034,2103.0704559250244,19695.48056238285,81.91161505122511,81.91161505122511,94.27899713766723,4827.999525403956,4827.999525403956,2020.5194376171567
56,57,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1361.7017602753056,4.756629436578121,4.756629436578121,7.442355251564642,291.6032118658517,291.6032118658517,201.2982397246949,3708.0674140001156,9.60033892117838,9.60033892117838,23.62265173280731,604.3620621543698,604.3620621543698,769.9325859998812,4610.390678948643,11.936490935908129,11.936490935908129,29.385926218317454,751.4586518857994,751.4586518857994,957.6093210513557,4731.86014763853,14.040012438061721,14.040012438061721,28.390192631824874,874.160315113291,874.160315113291,863.1398523614696,1945.051248853651,5.771206856187683,5.771206856187683,11.677489623217912,359.3443824204771,359.3443824204771,354.9487511463482,9012.613674585107,41.408638718573215,41.408638718573215,1039.4563143202574,5576.258900478563,5576.258900478563,14446.386325414895,20440.887680227766,85.01169177694726,85.01169177694726,101.35869651551778,5119.487832976448,5119.487832976448,2201.112319772242,19601.201565245185,81.51951774258134,81.51951774258134,97.47729169105116,4909.911140455181,4909.911140455181,2114.798434754824
57,58,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1354.259405023741,4.730632168233615,4.730632168233615,7.655185048074776,296.3598413024298,296.3598413024298,208.74059497625953,3684.4447622673083,9.539178905048237,9.539178905048237,24.162128336608376,613.9624010755482,613.9624010755482,793.5552377326885,4581.004752730325,11.860409565288101,11.860409565288101,30.057465978068038,763.3951428217076,763.3951428217076,986.9952472696731,4703.469955006705,13.955775236362362,13.955775236362362,29.102911303879594,888.2003275513526,888.2003275513526,891.5300449932945,1933.373759230433,5.736558304785094,5.736558304785094,11.97087938995009,365.11558927666476,365.11558927666476,366.6262407695661,7973.15736026485,36.6328353237374,36.6328353237374,1036.4056067707488,5617.667539197137,5617.667539197137,15485.842639735152,20339.528983712247,84.59015067746627,84.59015067746627,104.79933706442192,5204.499524753395,5204.499524753395,2302.4710162877595,19503.724273554133,81.11411903357582,81.11411903357582,100.7957798166757,4991.430658197763,4991.430658197763,2212.275726445875
58,59,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1346.6042199756662,4.703891453339655,4.703891453339655,7.875975548875206,301.0904734706634,301.0904734706634,216.3957800243343,3660.2826339307,9.476622161820579,9.476622161820579,24.721734099461116,623.5015799805965,623.5015799805965,817.7173660692969,4550.947286752257,11.782589550632556,11.782589550632556,30.75409446258633,775.2555523869958,775.2555523869958,1017.0527132477412,4674.367043702826,13.869423310493591,13.869423310493591,29.84227948109807,902.156102787715,902.156102787715,920.6329562971741,1921.402879840483,5.701039229773269,5.701039229773269,12.275257179200853,370.85214758144986,370.85214758144986,378.5971201595162,6936.751753494101,31.87104846742358,31.87104846742358,1033.040662680512,5654.300374520874,5654.300374520874,16522.2482465059,20234.729646647826,84.15430028386685,84.15430028386685,108.37122454696454,5289.0896754308615,5289.0896754308615,2407.2703533521812,19402.928493737458,80.69491905066701,80.69491905066701,104.24175326550147,5072.544777231338,5072.544777231338,2313.071506262551
59,60,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1338.728244426791,4.676379483956598,4.676379483956598,8.10521858575361,305.7943649240031,305.7943649240031,224.2717555732095,3635.5608998312387,9.412616576275399,9.412616576275399,25.302730337939074,632.9782021424171,632.9782021424171,842.4391001687579,4520.193192289671,11.702965936202025,11.702965936202025,31.477386400121937,787.0381419376283,787.0381419376283,1047.8068077103276,4644.524764221728,13.780877588088032,13.780877588088032,30.609963705676627,916.0255260982086,916.0255260982086,950.4752357782722,1909.127622661282,5.664617028334709,5.664617028334709,12.591311618620354,376.5531868112231,376.5531868112231,390.87237733871706,5903.711090813589,27.124721915875035,27.124721915875035,1029.3407948345555,5686.171422988298,5686.171422988298,17555.288909186413,20126.35842210086,83.70359475273727,83.70359475273727,112.08244542978886,5373.243975714729,5373.243975714729,2515.641577899146,19298.686740471956,80.26138759462034,80.26138759462034,107.82314590993803,5153.239696282005,5153.239696282005,2417.313259528052
60,61,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1330.6230258410374,4.648066734102254,4.648066734102254,8.343450021198525,310.4707444079597,310.4707444079597,232.37697415896312,3610.2581694932996,9.347106767592242,9.347106767592242,25.906492145430903,642.3908187186925,642.3908187186925,867.741830506697,4488.715805889549,11.621469689220888,11.621469689220888,32.22905885340982,798.7411078738304,798.7411078738304,1079.2841941104496,4613.914800516051,13.690054051942148,13.690054051942148,31.407781107626597,929.8064036862967,929.8064036862967,981.0851994839488,1896.5363110426615,5.6272570544087746,5.6272570544087746,12.919793721280529,382.2178038395578,382.2178038395578,403.4636889573374,4874.3702959790335,22.395394483169422,22.395394483169422,1025.2834658919116,5713.296144904173,5713.296144904173,18584.62970402097,20014.275976671073,83.23745460982653,83.23745460982653,115.94180797416053,5456.947570467466,5456.947570467466,2627.724023328935,19190.86359456202,79.8129614699867,79.8129614699867,111.54860854885013,5233.501083876625,5233.501083876625,2525.13640543799
61,62,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1322.2795758198388,4.6189218059460115,4.6189218059460115,8.591254959812552,315.118811142062,315.118811142062,240.72042418016164,3584.3516773478686,9.280033794777358,9.280033794777358,26.53452191912205,651.7379254862847,651.7379254862847,893.648322652128,4456.48674703614,11.53802733136754,11.53802733136754,33.01098818157269,810.3625775630513,810.3625775630513,1111.5132529638595,4582.507019408425,13.596863293203628,13.596863293203628,32.23771737561209,943.4964577382389,943.4964577382389,1012.4929805915755,1883.616517321381,5.588922433586454,5.588922433586454,13.261524353027731,387.8450608939666,387.8450608939666,416.38348267861795,3849.0868300871216,17.684708531660554,17.684708531660554,1020.8440695127805,5735.691539387342,5735.691539387342,19609.91316991288,19898.334168696914,82.75526374816963,82.75526374816963,119.95892730568329,5540.185025077292,5540.185025077292,2743.6658313030953,19079.314986013167,79.34904150347393,79.34904150347393,115.42759463623045,5313.314045346611,5313.314045346611,2636.68501398684
62,63,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1313.6883208600261,4.5889112577987206,4.5889112577987206,8.849273733536632,319.737732948008,319.737732948008,249.3116791399742,3557.8171554287464,9.211334827068946,9.211334827068946,27.188464902012882,661.0179592810621,661.0179592810621,920.18284457125,4423.475758854567,11.452560526349496,11.452560526349496,33.825229535492184,821.9006048944188,821.9006048944188,1144.5242411454321,4550.269302032812,13.501210011237086,13.501210011237086,33.101947418338604,957.0933210314425,957.0933210314425,1044.7306979671876,1870.3549929683534,5.549573855848567,5.549573855848567,13.617402821651499,393.43398332755305,393.43398332755305,429.64500703164566,2828.242760574341,12.99441947803608,12.99441947803608,1015.9956788861721,5753.376247919003,5753.376247919003,20630.75723942566,19778.37524139123,82.25636607241613,82.25636607241613,124.14432302918921,5622.940288825462,5622.940288825462,2863.6247586087784,18963.887391376935,78.86898920578133,78.86898920578133,119.47045886594023,5392.663086850085,5392.663086850085,2752.1126086230706
63,64,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1304.8390471264895,4.557999411195271,4.557999411195271,9.118208800069116,324.3266442058067,324.3266442058067,258.16095287351084,3530.6286905267334,9.140942774103461,9.140942774103461,27.870127103896127,670.2292941081311,670.2292941081311,947.371309473263,4389.650529319075,11.36498561700418,11.36498561700418,34.67403934557577,833.3531654207684,833.3531654207684,1178.3494706809242,4517.167354614474,13.402992452184865,13.402992452184865,34.00285920537216,970.5945310426796,970.5945310426796,1077.8326453855261,1856.737590146702,5.509169342818844,5.509169342818844,13.98841679248655,398.9835571834016,398.9835571834016,443.2624098532972,1812.247081688169,8.326406454770025,8.326406454770025,1010.7087567501223,5766.370667397039,5766.370667397039,21646.75291831183,19654.230918362042,81.74006173718789,81.74006173718789,128.5095316257735,5705.196654897878,5705.196654897878,2987.7690816379677,18844.416932510994,78.37212302342928,78.37212302342928,123.68857094929726,5471.532076055866,5471.532076055866,2871.583067489011
64,65,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1295.7208383264203,4.526148133879961,4.526148133879961,9.398832723613541,328.884643617002,328.884643617002,267.27916167357995,3502.758563422837,9.068785869683783,9.068785869683783,28.581496043075386,679.3702368822345,679.3702368822345,975.2414365771591,4354.976489973499,11.275213104177963,11.275213104177963,35.55990135935957,844.7181510377726,844.7181510377726,1213.0235100265,4483.164495409102,13.302101776789199,13.302101776789199,34.94308138159561,983.9975234948645,983.9975234948645,1111.8355045908984,1842.7491733542154,5.467663985596206,5.467663985596206,14.375653779335249,404.49272652622045,404.49272652622045,457.2508266457837,801.5383249380466,3.6826843038934354,3.6826843038934354,806.4891446624921,5774.697073851809,5774.697073851809,22657.461675061953,19525.72138673627,81.2056029179881,81.2056029179881,132.2541138458747,5786.936716635066,5786.936716635066,3116.278613263741,18720.728361561698,77.85771411739906,77.85771411739906,127.3078352725537,5549.904199079296,5549.904199079296,2995.271638438308
65,66,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1286.3220056028067,4.493316594913913,4.493316594913913,9.637479679263457,333.41079175088197,333.41079175088197,276.6779943971935,3474.177067379762,8.994787201846233,8.994787201846233,29.177427293596057,688.4390227519183,688.4390227519183,1003.8229326202345,4319.41658861414,11.183147058192773,11.183147058192773,36.3020400557057,855.9933641419506,855.9933641419506,1248.5834113858596,4448.221414027506,13.198421346278876,13.198421346278876,35.73609799233576,997.2996252716537,997.2996252716537,1146.778585972494,1828.3735195748802,5.4250096484920425,5.4250096484920425,14.702280441419216,409.9603905118167,409.9603905118167,471.626480425119,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,19393.467272890393,80.65557074040443,80.65557074040443,132.8925771467022,5868.142319553054,5868.142319553054,3248.5327271096157,18593.420526289145,77.32825303810115,77.32825303810115,127.9228459545359,5627.761913196695,5627.761913196695,3122.5794737108617
66,67,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1276.6845259235433,4.459651426171281,4.459651426171281,9.66759788235969,337.90410834579586,337.90410834579586,286.31547407645695,3444.999640086166,8.919245643510758,8.919245643510758,29.208619225727695,697.4338099537645,697.4338099537645,1033.0003599138306,4283.114548558434,11.08915958462389,11.08915958462389,36.34078756378824,867.1765112001433,867.1765112001433,1284.8854514415652,4412.48531603517,13.092387937715316,13.092387937715316,35.8037516582475,1010.4980466179326,1010.4980466179326,1182.5146839648298,1813.671239133461,5.381386169812434,5.381386169812434,14.730092609555502,415.38540016030873,415.38540016030873,486.3287608665382,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,19260.57469574369,80.10288325517512,80.10288325517512,644.0712631421242,5948.797890293458,5948.797890293458,3381.4253042563178,18465.497680334607,76.7962341883505,76.7962341883505,370.1227930012675,5705.090166234796,5705.090166234796,3250.502319665398
